sample	gene_ref	gene	gene_length	covered_bases	percent_covered	mean_depth	max_depth
LENO-8-3-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
LENO-8-3-Ro	nodA.fa	nodA	699	90	12.8755	0.1288	1
LENO-8-3-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
LENO-8-3-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
LENO-8-3-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
LENO-8-3-Ro	noeB.fa	noeB	1674	0	0.0000	0.0000	0
LENO-8-3-Ro	nodI.fa	nodI	1095	457	41.7352	379.5909	4113
LENO-8-3-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
LENO-8-3-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
LENO-8-3-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
LENO-8-3-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
LENO-8-3-Ro	fixA.fa	fixA	1051	56	5.3283	0.2112	4
LENO-8-3-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
LENO-8-3-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
LENO-8-3-Ro	nodQ.fa	nodQ	1922	25	1.3007	0.0255	2
LENO-8-3-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
LENO-8-3-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
LENO-8-3-Ro	nifE.fa	nifE	1714	583	34.0140	146.6937	1612
LENO-8-3-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
LENO-8-3-Ro	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
LENO-8-3-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
LENO-8-3-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
LENO-8-3-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
LENO-8-3-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
LENO-8-3-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
LENO-8-3-No	nodP.fa	nodP	906	84	9.2715	8.2340	95
LENO-8-3-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
LENO-8-3-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
LENO-8-3-No	nifD.fa	nifD	1532	1249	81.5274	2571.9922	8042
LENO-8-3-No	nolG.fa	nolG	3198	22	0.6879	0.0385	6
LENO-8-3-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
LENO-8-3-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
LENO-8-3-No	nifS.fa	nifS	1292	135	10.4489	0.1269	2
LENO-8-3-No	nolF.fa	nolF	1110	0	0.0000	0.0000	0
LENO-8-3-No	nifK.fa	nifK	1542	1167	75.6809	813.7406	8023
LENO-8-3-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
LENO-8-3-No	nifB.fa	nifB	1527	647	42.3707	375.6045	8025
LENO-8-3-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
LENO-8-3-No	nifZ.fa	nifZ	759	130	17.1278	0.9881	6
LENO-8-3-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
LENO-8-3-No	nifJ.fa	nifJ	3528	2071	58.7018	3.0706	88
LENO-8-3-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
LENO-8-3-No	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
LENO-8-3-No	nifA.fa	nifA	1753	0	0.0000	0.0000	0
LENO-8-3-No	nodU.fa	nodU	1823	341	18.7054	149.6659	5578
LENO-8-3-No	nolU.fa	nolU	645	0	0.0000	0.0000	0
LENO-8-3-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
LENO-8-3-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
LENO-8-3-No	noeE.fa	noeE	1260	110	8.7302	9.2944	141
LENO-8-3-No	nodL.fa	nodL	612	0	0.0000	0.0000	0
LENO-8-3-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
LENO-8-3-No	nifQ.fa	nifQ	813	302	37.1464	1087.8155	8003
LENO-8-3-No	fixU.fa	fixU	258	58	22.4806	1674.7364	8018
LENO-8-3-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
LENO-8-3-No	nifX.fa	nifX	519	0	0.0000	0.0000	0
LENO-8-3-No	nodD.fa	nodD	1011	97	9.5945	0.2117	4
LENO-8-3-No	nfeD.fa	nfeD	1454	76	5.2270	168.2579	8007
LENO-8-3-No	nifH.fa	nifH	997	803	80.5416	3731.9749	8022
LENO-8-3-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
LENO-8-3-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
LENO-8-3-No	nopP.fa	nopP	834	283	33.9329	562.3837	3946
LENO-8-3-No	nodS.fa	nodS	738	121	16.3957	275.4743	4566
LENO-8-3-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
LENO-8-3-No	nodC.fa	nodC	1409	510	36.1959	709.7679	8028
LENO-8-3-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
LENO-8-3-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
LENO-8-3-No	nodB.fa	nodB	714	0	0.0000	0.0000	0
LENO-8-3-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
LENO-8-3-No	nodZ.fa	nodZ	993	308	31.0171	115.1339	2806
LENO-8-3-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
LENO-8-3-No	nodJ.fa	nodJ	921	699	75.8958	823.2693	5858
LENO-8-3-No	nifN.fa	nifN	1367	0	0.0000	0.0000	0
LENO-8-3-No	fixB.fa	fixB	1143	0	0.0000	0.0000	0
LENO-8-3-No	nodA.fa	nodA	699	159	22.7468	262.8541	2298
LENO-8-3-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
LENO-8-3-No	nopM.fa	nopM	1746	0	0.0000	0.0000	0
LENO-8-3-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
LENO-8-3-No	noeB.fa	noeB	1674	0	0.0000	0.0000	0
LENO-8-3-No	nodI.fa	nodI	1095	622	56.8037	1110.7279	5701
LENO-8-3-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
LENO-8-3-No	Irr.fa	Irr	519	105	20.2312	2.7784	14
LENO-8-3-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
LENO-8-3-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
LENO-8-3-No	fixA.fa	fixA	1051	0	0.0000	0.0000	0
LENO-8-3-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
LENO-8-3-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
LENO-8-3-No	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
LENO-8-3-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
LENO-8-3-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
LENO-8-3-No	nifE.fa	nifE	1714	667	38.9148	173.2124	8001
LENO-8-3-No	nodX.fa	nodX	1121	1104	98.4835	7.5210	15
LENO-8-3-No	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
LENO-8-3-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
LENO-8-3-No	noeA.fa	noeA	1431	0	0.0000	0.0000	0
LENO-8-3-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
LENO-8-3-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
LENO-9-2-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
LENO-9-2-Rh	nodP.fa	nodP	906	288	31.7881	13.2208	179
LENO-9-2-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
LENO-9-2-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
LENO-9-2-Rh	nifD.fa	nifD	1532	1310	85.5091	5978.4706	8028
LENO-9-2-Rh	nolG.fa	nolG	3198	38	1.1882	0.5704	56
LENO-9-2-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
LENO-9-2-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
LENO-9-2-Rh	nifS.fa	nifS	1292	164	12.6935	272.0433	4594
LENO-9-2-Rh	nolF.fa	nolF	1110	0	0.0000	0.0000	0
LENO-9-2-Rh	nifK.fa	nifK	1542	1398	90.6615	5423.0019	8033
LENO-9-2-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
LENO-9-2-Rh	nifB.fa	nifB	1527	784	51.3425	3111.7263	8033
LENO-9-2-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
LENO-9-2-Rh	nifZ.fa	nifZ	759	151	19.8946	1223.4018	8031
LENO-9-2-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
LENO-9-2-Rh	nifJ.fa	nifJ	3528	895	25.3685	105.7225	1719
LENO-9-2-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
LENO-9-2-Rh	fdxN.fa	fdxN	210	65	30.9524	0.9286	3
LENO-9-2-Rh	nifA.fa	nifA	1753	174	9.9258	6.4181	228
LENO-9-2-Rh	nodU.fa	nodU	1823	112	6.1437	0.1229	2
LENO-9-2-Rh	nolU.fa	nolU	645	151	23.4109	242.3457	4662
LENO-9-2-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
LENO-9-2-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
LENO-9-2-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
LENO-9-2-Rh	nodL.fa	nodL	612	0	0.0000	0.0000	0
LENO-9-2-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
LENO-9-2-Rh	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
LENO-9-2-Rh	fixU.fa	fixU	258	25	9.6899	0.1938	2
LENO-9-2-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
LENO-9-2-Rh	nifX.fa	nifX	519	217	41.8112	1177.2659	8002
LENO-9-2-Rh	nodD.fa	nodD	1011	0	0.0000	0.0000	0
LENO-9-2-Rh	nfeD.fa	nfeD	1454	159	10.9354	298.2105	8023
LENO-9-2-Rh	nifH.fa	nifH	997	830	83.2497	5891.0532	8019
LENO-9-2-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
LENO-9-2-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
LENO-9-2-Rh	nopP.fa	nopP	834	171	20.5036	0.5216	4
LENO-9-2-Rh	nodS.fa	nodS	738	95	12.8726	0.3171	3
LENO-9-2-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
LENO-9-2-Rh	nodC.fa	nodC	1409	695	49.3258	2761.5827	8017
LENO-9-2-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
LENO-9-2-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
LENO-9-2-Rh	nodB.fa	nodB	714	82	11.4846	0.6008	6
LENO-9-2-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
LENO-9-2-Rh	nodZ.fa	nodZ	993	110	11.0775	0.1108	1
LENO-9-2-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
LENO-9-2-Rh	nodJ.fa	nodJ	921	509	55.2660	1501.7600	8011
LENO-9-2-Rh	nifN.fa	nifN	1367	232	16.9715	437.3497	8010
LENO-9-2-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
LENO-9-2-Rh	nodA.fa	nodA	699	0	0.0000	0.0000	0
LENO-9-2-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
LENO-9-2-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
LENO-9-2-Rh	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
LENO-9-2-Rh	noeB.fa	noeB	1674	0	0.0000	0.0000	0
LENO-9-2-Rh	nodI.fa	nodI	1095	765	69.8630	2908.5790	8028
LENO-9-2-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
LENO-9-2-Rh	Irr.fa	Irr	519	205	39.4990	24.2736	100
LENO-9-2-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
LENO-9-2-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
LENO-9-2-Rh	fixA.fa	fixA	1051	119	11.3225	0.2265	2
LENO-9-2-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
LENO-9-2-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
LENO-9-2-Rh	nodQ.fa	nodQ	1922	58	3.0177	0.3018	19
LENO-9-2-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
LENO-9-2-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
LENO-9-2-Rh	nifE.fa	nifE	1714	895	52.2170	1194.2182	8025
LENO-9-2-Rh	nodX.fa	nodX	1121	1066	95.0937	8.7467	20
LENO-9-2-Rh	fdxB.fa	fdxB	361	281	77.8393	264.6371	826
LENO-9-2-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
LENO-9-2-Rh	noeA.fa	noeA	1431	0	0.0000	0.0000	0
LENO-9-2-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
LENO-9-2-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
LENO-9-2-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
LENO-9-2-Ro	nodP.fa	nodP	906	0	0.0000	0.0000	0
LENO-9-2-Ro	nifT.fa	nifT	216	0	0.0000	0.0000	0
LENO-9-2-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
LENO-9-2-Ro	nifD.fa	nifD	1532	1283	83.7467	33.4550	222
LENO-9-2-Ro	nolG.fa	nolG	3198	0	0.0000	0.0000	0
LENO-9-2-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
LENO-9-2-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
LENO-9-2-Ro	nifS.fa	nifS	1292	0	0.0000	0.0000	0
LENO-9-2-Ro	nolF.fa	nolF	1110	0	0.0000	0.0000	0
LENO-9-2-Ro	nifK.fa	nifK	1542	546	35.4086	10.2918	86
LENO-9-2-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
LENO-9-2-Ro	nifB.fa	nifB	1527	364	23.8376	8.5711	195
LENO-9-2-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
LENO-9-2-Ro	nifZ.fa	nifZ	759	110	14.4928	0.4888	4
LENO-9-2-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
LENO-9-2-Ro	nifJ.fa	nifJ	3528	173	4.9036	0.4816	17
LENO-9-2-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
LENO-9-2-Ro	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
LENO-9-2-Ro	nifA.fa	nifA	1753	0	0.0000	0.0000	0
LENO-9-2-Ro	nodU.fa	nodU	1823	0	0.0000	0.0000	0
LENO-9-2-Ro	nolU.fa	nolU	645	0	0.0000	0.0000	0
LENO-9-2-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
LENO-9-2-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
LENO-9-2-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
LENO-9-2-Ro	nodL.fa	nodL	612	0	0.0000	0.0000	0
LENO-9-2-Ro	nolL.fa	nolL	1191	61	5.1217	0.0512	1
LENO-9-2-Ro	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
LENO-9-2-Ro	fixU.fa	fixU	258	0	0.0000	0.0000	0
LENO-9-2-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
LENO-9-2-Ro	nifX.fa	nifX	519	0	0.0000	0.0000	0
LENO-9-2-Ro	nodD.fa	nodD	1011	0	0.0000	0.0000	0
LENO-9-2-Ro	nfeD.fa	nfeD	1454	54	3.7139	0.0371	1
LENO-9-2-Ro	nifH.fa	nifH	997	834	83.6510	30.2317	172
LENO-9-2-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
LENO-9-2-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
LENO-9-2-Ro	nopP.fa	nopP	834	87	10.4317	0.2242	3
LENO-9-2-Ro	nodS.fa	nodS	738	38	5.1491	0.8238	16
LENO-9-2-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
LENO-9-2-Ro	nodC.fa	nodC	1409	459	32.5763	0.9808	7
LENO-9-2-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
LENO-9-2-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
LENO-9-2-Ro	nodB.fa	nodB	714	0	0.0000	0.0000	0
LENO-9-2-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
LENO-9-2-Ro	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
LENO-9-2-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
LENO-9-2-Ro	nodJ.fa	nodJ	921	273	29.6417	3.5071	20
LENO-9-2-Ro	nifN.fa	nifN	1367	0	0.0000	0.0000	0
LENO-9-2-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
LENO-9-2-Ro	nodA.fa	nodA	699	0	0.0000	0.0000	0
LENO-9-2-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
LENO-9-2-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
LENO-9-2-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
LENO-9-2-Ro	noeB.fa	noeB	1674	0	0.0000	0.0000	0
LENO-9-2-Ro	nodI.fa	nodI	1095	543	49.5890	0.7973	3
LENO-9-2-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
LENO-9-2-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
LENO-9-2-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
LENO-9-2-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
LENO-9-2-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
LENO-9-2-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
LENO-9-2-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
LENO-9-2-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
LENO-9-2-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
LENO-9-2-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
LENO-9-2-Ro	nifE.fa	nifE	1714	377	21.9953	0.9825	45
LENO-9-2-Ro	nodX.fa	nodX	1121	614	54.7725	1.0705	4
LENO-9-2-Ro	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
LENO-9-2-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
LENO-9-2-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
LENO-9-2-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
LENO-9-2-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
LENO-9-2-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
LENO-9-2-No	nodP.fa	nodP	906	341	37.6380	100.4051	1154
LENO-9-2-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
LENO-9-2-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
LENO-9-2-No	nifD.fa	nifD	1532	1314	85.7702	5857.4132	8028
LENO-9-2-No	nolG.fa	nolG	3198	0	0.0000	0.0000	0
LENO-9-2-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
LENO-9-2-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
LENO-9-2-No	nifS.fa	nifS	1292	270	20.8978	390.5519	4754
LENO-9-2-No	nolF.fa	nolF	1110	0	0.0000	0.0000	0
LENO-9-2-No	nifK.fa	nifK	1542	1457	94.4877	5958.1012	8036
LENO-9-2-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
LENO-9-2-No	nifB.fa	nifB	1527	863	56.5160	3368.1238	8043
LENO-9-2-No	rpoN.fa	rpoN	1533	54	3.5225	0.1409	4
LENO-9-2-No	nifZ.fa	nifZ	759	174	22.9249	1254.2964	8032
LENO-9-2-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
LENO-9-2-No	nifJ.fa	nifJ	3528	3178	90.0794	10.6366	40
LENO-9-2-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
LENO-9-2-No	fdxN.fa	fdxN	210	65	30.9524	0.6000	3
LENO-9-2-No	nifA.fa	nifA	1753	150	8.5568	0.0964	2
LENO-9-2-No	nodU.fa	nodU	1823	246	13.4942	1.2847	45
LENO-9-2-No	nolU.fa	nolU	645	87	13.4884	92.7907	1776
LENO-9-2-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
LENO-9-2-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
LENO-9-2-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
LENO-9-2-No	nodL.fa	nodL	612	0	0.0000	0.0000	0
LENO-9-2-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
LENO-9-2-No	nifQ.fa	nifQ	813	142	17.4662	0.5277	4
LENO-9-2-No	fixU.fa	fixU	258	84	32.5581	2.3566	10
LENO-9-2-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
LENO-9-2-No	nifX.fa	nifX	519	232	44.7013	1610.1464	8009
LENO-9-2-No	nodD.fa	nodD	1011	0	0.0000	0.0000	0
LENO-9-2-No	nfeD.fa	nfeD	1454	161	11.0729	338.7655	8023
LENO-9-2-No	nifH.fa	nifH	997	834	83.6510	5879.2708	8018
LENO-9-2-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
LENO-9-2-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
LENO-9-2-No	nopP.fa	nopP	834	187	22.4221	0.4760	3
LENO-9-2-No	nodS.fa	nodS	738	146	19.7832	0.2967	2
LENO-9-2-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
LENO-9-2-No	nodC.fa	nodC	1409	635	45.0674	3012.9283	8037
LENO-9-2-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
LENO-9-2-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
LENO-9-2-No	nodB.fa	nodB	714	82	11.4846	0.6303	9
LENO-9-2-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
LENO-9-2-No	nodZ.fa	nodZ	993	148	14.9043	0.2155	2
LENO-9-2-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
LENO-9-2-No	nodJ.fa	nodJ	921	586	63.6265	1909.2845	8023
LENO-9-2-No	nifN.fa	nifN	1367	310	22.6774	404.3065	8011
LENO-9-2-No	fixB.fa	fixB	1143	142	12.4234	0.1242	1
LENO-9-2-No	nodA.fa	nodA	699	0	0.0000	0.0000	0
LENO-9-2-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
LENO-9-2-No	nopM.fa	nopM	1746	0	0.0000	0.0000	0
LENO-9-2-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
LENO-9-2-No	noeB.fa	noeB	1674	0	0.0000	0.0000	0
LENO-9-2-No	nodI.fa	nodI	1095	760	69.4064	3822.6822	8028
LENO-9-2-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
LENO-9-2-No	Irr.fa	Irr	519	0	0.0000	0.0000	0
LENO-9-2-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
LENO-9-2-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
LENO-9-2-No	fixA.fa	fixA	1051	124	11.7983	1.6432	23
LENO-9-2-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
LENO-9-2-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
LENO-9-2-No	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
LENO-9-2-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
LENO-9-2-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
LENO-9-2-No	nifE.fa	nifE	1714	785	45.7993	1578.3652	8026
LENO-9-2-No	nodX.fa	nodX	1121	1104	98.4835	8.4237	17
LENO-9-2-No	fdxB.fa	fdxB	361	284	78.6704	275.5928	838
LENO-9-2-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
LENO-9-2-No	noeA.fa	noeA	1431	0	0.0000	0.0000	0
LENO-9-2-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
LENO-9-2-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
MC-1	noeI.fa	noeI	756	0	0.0000	0.0000	0
MC-1	nodP.fa	nodP	906	0	0.0000	0.0000	0
MC-1	nifT.fa	nifT	216	0	0.0000	0.0000	0
MC-1	fixX.fa	fixX	297	0	0.0000	0.0000	0
MC-1	nifD.fa	nifD	1532	1208	78.8512	15.9648	95
MC-1	nolG.fa	nolG	3198	0	0.0000	0.0000	0
MC-1	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
MC-1	fixP.fa	fixP	876	0	0.0000	0.0000	0
MC-1	nifS.fa	nifS	1292	0	0.0000	0.0000	0
MC-1	nolF.fa	nolF	1110	0	0.0000	0.0000	0
MC-1	nifK.fa	nifK	1542	1089	70.6226	2.5532	18
MC-1	fixO.fa	fixO	745	0	0.0000	0.0000	0
MC-1	nifB.fa	nifB	1527	494	32.3510	7.0124	121
MC-1	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
MC-1	nifZ.fa	nifZ	759	0	0.0000	0.0000	0
MC-1	nodF.fa	nodF	333	0	0.0000	0.0000	0
MC-1	nifJ.fa	nifJ	3528	3178	90.0794	14.3795	45
MC-1	fixN.fa	fixN	1697	0	0.0000	0.0000	0
MC-1	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
MC-1	nifA.fa	nifA	1753	0	0.0000	0.0000	0
MC-1	nodU.fa	nodU	1823	585	32.0900	2.1251	33
MC-1	nolU.fa	nolU	645	617	95.6589	5.7101	11
MC-1	nifY.fa	nifY	663	0	0.0000	0.0000	0
MC-1	nodE.fa	nodE	1232	0	0.0000	0.0000	0
MC-1	noeE.fa	noeE	1260	0	0.0000	0.0000	0
MC-1	nodL.fa	nodL	612	0	0.0000	0.0000	0
MC-1	nolL.fa	nolL	1191	61	5.1217	0.0512	1
MC-1	nifQ.fa	nifQ	813	300	36.9004	1.0886	5
MC-1	fixU.fa	fixU	258	59	22.8682	0.8760	5
MC-1	nodT.fa	nodT	1521	0	0.0000	0.0000	0
MC-1	nifX.fa	nifX	519	0	0.0000	0.0000	0
MC-1	nodD.fa	nodD	1011	429	42.4332	1.3037	30
MC-1	nfeD.fa	nfeD	1454	31	2.1320	0.0640	3
MC-1	nifH.fa	nifH	997	796	79.8395	20.5145	57
MC-1	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
MC-1	fixL.fa	fixL	2018	0	0.0000	0.0000	0
MC-1	nopP.fa	nopP	834	301	36.0911	0.9149	6
MC-1	nodS.fa	nodS	738	70	9.4851	0.0949	1
MC-1	nifW.fa	nifW	421	0	0.0000	0.0000	0
MC-1	nodC.fa	nodC	1409	526	37.3314	1.5813	14
MC-1	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
MC-1	fixC.fa	fixC	1318	0	0.0000	0.0000	0
MC-1	nodB.fa	nodB	714	73	10.2241	0.7297	16
MC-1	nolB.fa	nolB	597	0	0.0000	0.0000	0
MC-1	nodZ.fa	nodZ	993	420	42.2961	1.4552	12
MC-1	fixK.fa	fixK	812	0	0.0000	0.0000	0
MC-1	nodJ.fa	nodJ	921	362	39.3051	2.7514	21
MC-1	nifN.fa	nifN	1367	21	1.5362	0.0907	6
MC-1	fixB.fa	fixB	1143	0	0.0000	0.0000	0
MC-1	nodA.fa	nodA	699	71	10.1574	0.1602	2
