tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	clean_sample_id_from_blast
OSBS-68-1-Rh|nifK|consensus50|strict_single_dominant	OSBS-68-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	89.356	714	46.3035	0	898	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	OSBS-68-1-Rh|nifK|consensus50|strict_single_dominant	OSBS-68-1-Rh	D03	Crotalaria rotundifolia	2/26/25	0	0	Quarter	OSBS-68	dry	rhizosphere	Fabaceae	OSBS	Crotalaria	Crotalarieae	OSBS_008	Putnam	FL	yes	NA	NA	20240723	rhizosphere	Crotalaria	Crotalarieae	yes	NA
CLBJ-48-1-No|nifK|consensus50|strict_single_dominant	CLBJ-48-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	87.621	824	53.4371	0	968	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	CLBJ-48-1-No|nifK|consensus50|strict_single_dominant	CLBJ-48-1-No	D11	Indigofera miniata	2/19/25	0.057	2.736	Quarter	CLBJ-48	dry	nodule	Fabaceae	CLBJ	Indigofera	Indigofereae	CLBJ_034	Wise	TX	yes	33.23641	-97.3407	9/4/24	nodule	Indigofera	Indigofereae	yes	NA
JERC-170-No|nifK|consensus50|strict_single_dominant	JERC-170-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	87.535	714	46.3035	0	841	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	JERC-170-No|nifK|consensus50|strict_single_dominant	JERC-170-No	D03	Desmodium obtusum	2/27/25	0.299	14.352	Quarter	JERC-170	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	nodule	Desmodium	Desmodieae	yes	NA
JERC-168-Ro|nifK|consensus50|strict_single_dominant	JERC-168-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	87.944	647	41.9585	0	776	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	JERC-168-Ro|nifK|consensus50|strict_single_dominant	JERC-168-Ro	D03	Tephrosia spicata	2/26/25	0.0655	3.144	Quarter	JERC-168	dry	root	Fabaceae	JERC	Tephrosia	Millettieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	root	Tephrosia	Millettieae	yes	NA
JERC-175-1-Rh|nifK|consensus50|strict_single_dominant	JERC-175-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	87.456	845	54.799	0	989	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	JERC-175-1-Rh|nifK|consensus50|strict_single_dominant	JERC-175-1-Rh	D03	Desmodium ciliare	2/26/25	0	0	Quarter	JERC-175	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_050	Baker County	Georgia	yes	NA	NA	20241018	rhizosphere	Desmodium	Desmodieae	yes	NA
JERC-45-5-Ro|nifK|consensus50|strict_single_dominant	JERC-45-5-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	88.45	684	44.358	0	826	Rhizobium	Strict single-dominant	Rhizobium	Rhizobium	JERC-45-5-Ro|nifK|consensus50|strict_single_dominant	JERC-45-5-Ro	D03	Stylosanthes biflora	12/4/24	0.3935	18.888	Quarter	JERC-45	dry	root	Fabaceae	JERC	Stylosanthes	Dalbergieae	JERC_005	Baker County	Georgia	yes	NA	NA	20240604	root	Stylosanthes	Dalbergieae	yes	NA
CLBJ-25-2-Ro|nifK|consensus50|strict_single_dominant	CLBJ-25-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_prairiense	Sinorhizobium	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	84.302	981	63.6187	0	1038	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CLBJ-25-2-Ro|nifK|consensus50|strict_single_dominant	CLBJ-25-2-Ro	D11	Dalea tenuis	9/18/24	0	0	Quarter	CLBJ-25	ethanol	root	Fabaceae	CLBJ	Dalea	Amorpheae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	root	Dalea	Amorpheae	yes	NA
JERC-GAVO-33-1-Rh|nifK|consensus50|strict_single_dominant	JERC-GAVO-33-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	89.504	867	56.2257	0	1094	Mesorhizobium	Strict single-dominant	Mesorhizobium	Mesorhizobium	JERC-GAVO-33-1-Rh|nifK|consensus50|strict_single_dominant	JERC-GAVO-33-1-Rh	D03	Galactia volubilis	12/4/24	0	0	Quarter	JERC-33	dry	rhizosphere	Fabaceae	JERC	Galactia	Diocleae	JERC_007	Baker County	Georgia	yes	NA	NA	20240603	rhizosphere	Galactia	Diocleae	yes	NA
JERC-RHTO-58-1-Rh|nifK|consensus50|strict_single_dominant	JERC-RHTO-58-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	87.705	610	39.559	0	712	Mesorhizobium	Strict single-dominant	Mesorhizobium	Mesorhizobium	JERC-RHTO-58-1-Rh|nifK|consensus50|strict_single_dominant	JERC-RHTO-58-1-Rh	D03	Rhynchosia tomentosa	12/4/24	0	0	Quarter	JERC-58	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	rhizosphere	Rhynchosia	Phaseoleae	yes	NA
CLBJ-19-1-Rh|nifK|consensus50|strict_single_dominant	CLBJ-19-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.579	881	57.1336	0	1168	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CLBJ-19-1-Rh|nifK|consensus50|strict_single_dominant	CLBJ-19-1-Rh	D11	Stylosanthes biflora	6/20/24	0.0985	4.728	Quarter	CLBJ-19	dry	rhizosphere	Fabaceae	CLBJ	Stylosanthes	Dalbergieae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Stylosanthes	Dalbergieae	yes	NA
OAES-4-1-Rh|nifK|consensus50|strict_single_dominant	OAES-4-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.984	1497	97.0817	0	2113	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-4-1-Rh|nifK|consensus50|strict_single_dominant	OAES-4-1-Rh	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-4	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_042_T	Washita	OK	yes	35.40889	-99.05649	4/2/24	rhizosphere	Astragalus	Galegeae	yes	NA
OAES-2-1-Rh|nifK|consensus50|strict_single_dominant	OAES-2-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.683	1539	99.8054	0	2146	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-2-1-Rh|nifK|consensus50|strict_single_dominant	OAES-2-1-Rh	D11	Medicago minima	6/25/24	0	0	Quarter	OAES-2	ethanol	rhizosphere	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	rhizosphere	Medicago	Trifolieae	no	NA
JERC-150-Rh|nifK|consensus50|strict_single_dominant	JERC-150-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	86.296	1474	95.5901	0	1628	Mesorhizobium	Strict single-dominant	Mesorhizobium	Mesorhizobium	JERC-150-Rh|nifK|consensus50|strict_single_dominant	JERC-150-Rh	D03	Desmodium obtusum?	5/14/25	0	0	Quarter	JERC-150	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	rhizosphere	Desmodium	Desmodieae	yes	NA
DSNY-3-1-Rh|nifK|consensus50|strict_single_dominant	DSNY-3-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.214	1400	90.7912	0	1692	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-3-1-Rh|nifK|consensus50|strict_single_dominant	DSNY-3-1-Rh	D03	Lupinus floridanus	8/19/24	0.054	2.592	Quarter	DSNY-3	dry	rhizosphere	Fabaceae	DSNY	Lupinus	Genisteae	DSNY_006	Osceola	Florida	yes	28.09298025	-81.39932663	20240312	rhizosphere	Lupinus	Genisteae	yes	NA
DSNY-7-1-No|nifK|consensus50|strict_single_dominant	DSNY-7-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.889	774	50.1946	0	989	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-7-1-No|nifK|consensus50|strict_single_dominant	DSNY-7-1-No	D03	Morella pumila	8/14/24	3.285	157.68	Quarter	DSNY-MOPU-7	dry	nodule	Myricaceae	DSNY	Morella	actinorhizal	DSNY_004	Osceola	Florida	yes	28.09974869	-81.39996247	20240319	nodule	Morella	actinorhizal	yes	NA
JERC-98-2-No|nifK|consensus50|strict_single_dominant	JERC-98-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.165	532	34.5006	0	723	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-98-2-No|nifK|consensus50|strict_single_dominant	JERC-98-2-No	D03	Lespedeza cuneata	2/24/25	4.21	202.08	Quarter	JERC-98	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	nodule	Lespedeza	Desmodieae	no	NA
JERC-189-1-Rh|nifK|consensus50|strict_single_dominant	JERC-189-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	89.338	891	57.7821	0	1133	Mesorhizobium	Strict single-dominant	Mesorhizobium	Mesorhizobium	JERC-189-1-Rh|nifK|consensus50|strict_single_dominant	JERC-189-1-Rh	D03	Lespedeza hirta	2/26/25	0	0	Quarter	JERC-189	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20241028	rhizosphere	Lespedeza	Desmodieae	yes	NA
TOOL-17-Ro|nifK|consensus50|strict_single_dominant	TOOL-17-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.636	1463	94.8768	0	2004	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TOOL-17-Ro|nifK|consensus50|strict_single_dominant	TOOL-17-Ro	D18	Dryas integrifolia	5/14/25	0.303	14.544	Quarter	TOOL-17	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	root	Dryas	actinorhizal	yes	NA
JERC-140-Rh|nifK|consensus50|strict_single_dominant	JERC-140-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.547	603	39.1051	0	806	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-140-Rh|nifK|consensus50|strict_single_dominant	JERC-140-Rh	D03	Lespedeza bicolor	5/14/25	0	0	Quarter	JERC-140	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_031	Baker County	Georgia	no	NA	NA	20240821	rhizosphere	Lespedeza	Desmodieae	no	NA
JERC-197-1-Rh|nifK|consensus50|strict_single_dominant	JERC-197-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.698	796	51.6213	0	1027	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-197-1-Rh|nifK|consensus50|strict_single_dominant	JERC-197-1-Rh	D03	Tephrosia floridanum	2/26/25	0.0615	2.952	Quarter	JERC-197	NA	rhizosphere	Fabaceae	JERC	Tephrosia	Millettieae	JERC_004	Baker County	Georgia	yes	31.1903745	-84.4660419	20241029	rhizosphere	Tephrosia	Millettieae	yes	NA
RMNP-4-Rh|nifK|consensus50|strict_single_dominant	RMNP-4-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.406	1501	97.3411	0	1989	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	RMNP-4-Rh|nifK|consensus50|strict_single_dominant	RMNP-4-Rh	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-4	dry	rhizosphere	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/2/24	rhizosphere	Oxytropis	Galegeae	yes	NA
OAES-27-2-Rh|nifK|consensus50|strict_single_dominant	OAES-27-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.416	1494	96.887200000000007	0	1731	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-27-2-Rh|nifK|consensus50|strict_single_dominant	OAES-27-2-Rh	D11	Oxytropis lambertii	6/10/24	0	0	Quarter	OAES-27	ethanol	rhizosphere	Fabaceae	OAES	Oxytropis	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	rhizosphere	Oxytropis	Galegeae	yes	NA
OSBS-5-5-Rh|nifK|consensus50|strict_single_dominant	OSBS-5-5-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.602	904	58.6252	0	1160	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-5-5-Rh|nifK|consensus50|strict_single_dominant	OSBS-5-5-Rh	D03	Morella cerifera	8/14/24	3.29	157.92	Quarter	OSBS-MOCE-5	dry	rhizosphere	Myricaceae	OSBS	Morella	actinorhizal	OSBS_016	Putnam	FL	yes	NA	NA	20240424	rhizosphere	Morella	actinorhizal	yes	NA
DSNY-17-3-No|nifK|consensus50|strict_single_dominant	DSNY-17-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	87.28	1533	99.4163	0	1775	Mesorhizobium	Strict single-dominant	Mesorhizobium	Mesorhizobium	DSNY-17-3-No|nifK|consensus50|strict_single_dominant	DSNY-17-3-No	D03	Crotalaria maritima	8/19/24	0.059	2.832	Quarter	DSNY-CRMA-17	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_041	Osceola	Florida	yes	NA	NA	20240401	nodule	Crotalaria	Crotalarieae	yes	NA
DSNY-5-1-Rh|nifK|consensus50|strict_single_dominant	DSNY-5-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.692	1521	98.6381	0	1869	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-5-1-Rh|nifK|consensus50|strict_single_dominant	DSNY-5-1-Rh	D03	Crotalaria maritima	8/14/24	0.066	3.168	Quarter	DSNY-CRMA-5	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_006	Osceola	Florida	yes	28.09298025 N, -81.39932663 W. WGS84.	NA	20240312	rhizosphere	Crotalaria	Crotalarieae	yes	NA
OAES-20-Rh|nifK|consensus50|strict_single_dominant	OAES-20-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.746	1502	97.406	0	2004	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-20-Rh|nifK|consensus50|strict_single_dominant	OAES-20-Rh	D11	Dalea enneandra	6/4/24	0	0	Quarter	OAES-20	ethanol	rhizosphere	Fabaceae	OAES	Dalea	Amorpheae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	rhizosphere	Dalea	Amorpheae	yes	NA
JERC-148-No|nifK|consensus50|strict_single_dominant	JERC-148-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK_strict_best_reference_hit_with_taxon.tsv	strict	nifK	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30486.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.128	596	38.6511	0	907	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-148-No|nifK|consensus50|strict_single_dominant	JERC-148-No	D03	Lespedeza virginica	5/14/25	0	0	Quarter	JERC-148	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	nodule	Lespedeza	Desmodieae	yes	NA
