tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	clean_sample_id_from_blast	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
OSBS-2-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-2-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	85.595	1312	85.6397	0	1559	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-2-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-2-3-No	D03	Morella cerifera	8/14/24	7.39	354.72	Half	OSBS-MOCE-2	dry	nodule	Myricaceae	OSBS	Morella	actinorhizal	OSBS_011	Putnam	FL	yes	NA	NA	20240424	nodule	Morella	actinorhizal	yes
DSNY-7-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-7-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	86.806	1296	84.5953	0	1511	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DSNY-7-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-7-1-No	D03	Morella pumila	8/14/24	3.285	157.68	Quarter	DSNY-MOPU-7	dry	nodule	Myricaceae	DSNY	Morella	actinorhizal	DSNY_004	Osceola	Florida	yes	28.09974869	-81.39996247	20240319	nodule	Morella	actinorhizal	yes
LENO-15-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LENO-15-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._RSM25	Microvirga	nifD|Microvirga_sp._RSM25|XKE00371.1	Microvirga_sp._RSM25	87.423	1296	84.5953	0	1587	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	LENO-15-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LENO-15-2-Rh	D08	Elaeagnus umbellata	3/20/25	27.8	1334.4	Half	LENO-15	dry	rhizosphere	Elaeagnaceae	LENO	Elaeagnus	actinorhizal	LENO_029	Choctaw County	AL	no	31.831293	-88.171122	7/3/24	rhizosphere	Elaeagnus	actinorhizal	no
DEJU-9-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-9-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.526	1292	84.3342	0	1463	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	DEJU-9-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-9-1-Ro	D19	Lupinus arcticus	3/29/25	9.35	448.8	Half	DEJU-9	ethanol	root	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_006	NA	Alaska	yes	NA	NA	NA	root	Lupinus	Genisteae	yes
LAJA-1-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-1-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	88.659	1305	85.1828	0	1642	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	LAJA-1-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-1-1-Rh	D04	Mimosa pudica	3/26/25	18.6	892.8	Half	LAJA-1	dry	rhizosphere	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_015	LAJA	P.R	yes	18.034464	-67.066822	8/21/24	rhizosphere	Mimosa	Mimosoideae	yes
LAJA-1-1-No|nifD|consensus50|pass_single_dominant	LAJA-1-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.91	1313	85.705	0	1443	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	LAJA-1-1-No|nifD|consensus50|pass_single_dominant	LAJA-1-1-No	D04	Mimosa pudica	3/26/25	9.265	444.72	Half	LAJA-1	dry	nodule	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_015	LAJA	P.R	yes	18.034464	-67.066822	8/21/24	nodule	Mimosa	Mimosoideae	yes
LAJA-2-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-2-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	84.158	1313	85.705	0	1400	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	LAJA-2-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-2-3-No	D04	Mimosa pudica	4/4/25	18.55	890.4	Half	LAJA-2	NA	nodule	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_002	LAJA	P.R	yes	18.035349	-67.073331	8/21/24	nodule	Mimosa	Mimosoideae	yes
DSNY-96-2-Rh|nifD|consensus50|pass_single_dominant	DSNY-96-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._RSM25	Microvirga	nifD|Microvirga_sp._RSM25|XKE00371.1	Microvirga_sp._RSM25	86.794	1310	85.5091	0	1543	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DSNY-96-2-Rh|nifD|consensus50|pass_single_dominant	DSNY-96-2-Rh	D03	Galactia	4/4/25	0	0	Quarter	DSNY-96	dry	rhizosphere	Fabaceae	DSNY	Galactia	Diocleae	DSNY_010	Osceola	Florida	yes	NA	NA	20241023	rhizosphere	Galactia	Diocleae	yes
OSBS-DETR-64-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-DETR-64-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	88.542	864	56.3969	0	1074	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-DETR-64-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-DETR-64-3-Rh	D03	Desmodium triflorum	4/17/25	0	0	Quarter	OSBS-64	dry	rhizosphere	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_031	Putnam	FL	yes	29.689142	-81.993367	20240710	rhizosphere	Desmodium	Desmodieae	yes
JERC-197-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-197-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	87.424	1312	85.6397	0	1589	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-197-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-197-1-No	D03	Tephrosia floridanum	4/24/25	0	0	Quarter	JERC-197	dry	nodule	Fabaceae	JERC	Tephrosia	Millettieae	JERC_004	Baker County	Georgia	yes	31.1903745	-84.4660419	20241029	nodule	Tephrosia	Millettieae	yes
TOOL-32-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-32-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.856	1308	85.3786	0	1574	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-32-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-32-Rh	D18	Dryas octopetala	5/23/25	0	0	Quarter	TOOL-32	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	rhizosphere	Dryas	actinorhizal	yes
OSBS-36-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-36-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.586	1313	85.705	0	1615	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-36-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-36-1-Rh	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	dry	rhizosphere	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	rhizosphere	Tephrosia	Millettieae	yes
UNDE-5-4-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	UNDE-5-4-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	88.435	882	57.5718	0	1109	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	UNDE-5-4-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	UNDE-5-4-Ro	D05	Alnus incana	2/13/25	1.0095	48.456	Quarter	UNDE-5	ethanol	root	Betulaceae	UNDE	Alnus	actinorhizal	UNDE_049	Gogebic	MI	yes	46.230777°N	-89.536568°W	9/9/24	root	Alnus	actinorhizal	yes
TOOL-4-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	84.11	1309	85.4439	0	1447	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	TOOL-4-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-4-No	D18	Dryas octopetala	4/24/25	0	0	Quarter	TOOL-4	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	nodule	Dryas	actinorhizal	yes
JERC-146-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-146-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	86.947	1310	85.5091	0	1543	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-146-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-146-Rh	D03	Dalea carnea alba	2/17/25	0	0	Quarter	JERC-146	dry	rhizosphere	Fabaceae	JERC	Dalea	Amorpheae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	rhizosphere	Dalea	Amorpheae	yes
OSBS-41-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-41-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	86.066	1299	84.7911	0	1517	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-41-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-41-3-Rh	D03	Stylosanthes biflora	2/26/25	0	0	Quarter	OSBS-41	dry	rhizosphere	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_026	Putnam	FL	yes	NA	NA	20240617	rhizosphere	Stylosanthes	Dalbergieae	yes
HEAL-9-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	HEAL-9-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_lotononidis	Microvirga	nifD|Microvirga_lotononidis|WQO30063.1	Microvirga_lotononidis	83.802	1315	85.8355	0	1400	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	HEAL-9-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	HEAL-9-1-No	D19	Alnus viridis	3/20/25	13.75	660	Half	HEAL-9	ethanol	nodule	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	nodule	Alnus	actinorhizal	yes
JERC-140-Rh|nifD|consensus50|pass_single_dominant	JERC-140-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	89.71	1312	85.6397	0	1681	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-140-Rh|nifD|consensus50|pass_single_dominant	JERC-140-Rh	D03	Lespedeza bicolor	5/14/25	0	0	Quarter	JERC-140	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_031	Baker County	Georgia	no	NA	NA	20240821	rhizosphere	Lespedeza	Desmodieae	no
OSBS-25-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-25-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	83.32	1277	83.3551	0	1373	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-25-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-25-1-Ro	D03	Tephrosia virginiana	3/26/25	5.675	272.4	Half	OSBS-25	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_031	Putnam	FL	yes	NA	NA	20240611	root	Tephrosia	Millettieae	yes
OSBS-69-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-69-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	86.433	1312	85.6397	0	1568	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-69-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-69-1-No	D03	Lespedeza sp.	3/26/25	0	0	Quarter	OSBS-69	dry	nodule	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_008	Putnam	FL	0	NA	NA	20240723	nodule	Lespedeza	Desmodieae	0
JERC-128-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-128-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._RSM25	Microvirga	nifD|Microvirga_sp._RSM25|XKE00371.1	Microvirga_sp._RSM25	86.9	1313	85.705	0	1546	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-128-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-128-2-Rh	D03	Desmodium marilandicum	2/26/25	0	0	Quarter	JERC-128	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_002	Baker County	Georgia	yes	31.1940087	-84.4604029	20240730	rhizosphere	Desmodium	Desmodieae	yes
JERC-98-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-98-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._RSM25	Microvirga	nifD|Microvirga_sp._RSM25|XKE00371.1	Microvirga_sp._RSM25	85.91	1313	85.705	0	1517	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-98-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-98-3-Ro	D03	Lespedeza cuneata	2/24/25	0.113	5.424	Quarter	JERC-98	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	root	Lespedeza	Desmodieae	no
JERC-CHNI-60-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-CHNI-60-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	86.43	1297	84.6606	0	1583	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-CHNI-60-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-CHNI-60-3-Rh	D03	Chamaecrista nictitans	12/4/24	0	0	Quarter	JERC-60	dry	rhizosphere	Fabaceae	JERC	Chamaecrista	Cassieae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	rhizosphere	Chamaecrista	Cassieae	yes
JERC-20-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-20-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.202	1311	85.5744	0	1513	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-20-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-20-1-Rh	D03	Lespedeza hirta	8/14/24	0.085	4.08	Quarter	JERC-LEHI2-20	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_006	Baker County	Georgia	yes	NA	NA	20240529	rhizosphere	Lespedeza	Desmodieae	yes
JERC-53-5-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-53-5-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	88.263	426	27.8068	1.3999999999999999e-154	540	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-53-5-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-53-5-Rh	D03	Ceanothus americanus	12/4/24	0.9205	44.184	Quarter	JERC-53	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_050	Baker County	Georgia	yes	31.195964	-84.469057	20240604	rhizosphere	Ceanothus	actinorhizal	yes
CLBJ-49-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	CLBJ-49-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	86.682	1314	85.7702	0	1552	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	CLBJ-49-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	CLBJ-49-1-Ro	D11	Senna roemeriana	2/19/25	2.73	131.04	Quarter	CLBJ-49	ethanol	root	Fabaceae	CLBJ	Senna	Cassieae	CLBJ_034_R	Wise	TX	yes	33.19277	-97.34642	9/5/24	root	Senna	Cassieae	yes
DELA-2-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-2-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	85.671	1312	85.6397	0	1506	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DELA-2-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-2-2-Rh	D08	Lespedeza cuneata	2/26/25	0.2215	10.632	Quarter	DELA-2	dry	rhizosphere	Fabaceae	DELA	Lespedeza	Desmodieae	DELA_008	Green County	AL	no	32.539186	-87.81292	7/24/24	rhizosphere	Lespedeza	Desmodieae	no
